Date,NIFTY 50,NIFTY AUTO,NIFTY MEDIA,NIFTY METALS,NIFTY IT,NIFTY RURAL
06_04_2026_15_25,22959.4,24350.6,1302.4,11571.2,30626.7,
07_04_2026_09_15,22773.1,23866.8,1302.3,11693.2,30561.2,
07_04_2026_09_20,22802.2,23929,1309.75,11703.7,30724.7,
07_04_2026_09_25,22889.8,24039.5,1310.7,11692.2,30846.3,
07_04_2026_09_30,22858.3,23993.1,1304.8,11648.2,30881.3,
07_04_2026_09_35,22851.2,23999.9,1301.9,11657.2,30726.1,
07_04_2026_09_40,22801.8,23971.6,1297.1,11621.3,30658.9,
07_04_2026_09_45,22818.2,23990.2,1299.25,11627,30786.8,
07_04_2026_09_50,22841.4,23981.1,1300.95,11648.5,30863.9,
07_04_2026_09_55,22886.2,24027.6,1303.2,11679.5,30989.6,
07_04_2026_10_00,22913.9,24052.7,1304.65,11695.8,31040.2,
07_04_2026_10_05,22897.5,24042.1,1304.7,11690,31018.4,
07_04_2026_10_10,22920,24063.3,1305.45,11704.1,31035.1,
07_04_2026_10_15,22943.2,24127.6,1307.9,11722.1,31066.2,
07_04_2026_10_20,22926.4,24095.2,1307.1,11696,31082.3,
07_04_2026_10_25,22943.7,24140.6,1309.15,11731,31072.6,
07_04_2026_10_30,22913.7,24114.4,1310.55,11733.5,31060.9,
07_04_2026_10_35,22928.8,24133.7,1310.55,11744.2,31067.9,
07_04_2026_10_40,22958.8,24160.4,1312.35,11762,31152.9,
07_04_2026_10_45,22931.8,24130.1,1309.6,11735.5,31171.2,
07_04_2026_10_50,22879.2,24047.2,1310.55,11706.2,31134.1,
07_04_2026_10_55,22843.9,24019.2,1310.95,11679,31107.7,
07_04_2026_11_00,22850.6,24019.6,1310.7,11667.7,31123.9,
07_04_2026_11_05,22864.9,24041.3,1309.1,11673.2,31182.6,
07_04_2026_11_10,22862.5,24021.2,1308.75,11655.8,31204.2,
07_04_2026_11_15,22893.7,24066.8,1312.2,11676.1,31303.2,
07_04_2026_11_20,22927.5,24100.7,1311.85,11681,31301.3,
07_04_2026_11_25,22943.6,24123.3,1312.05,11689.9,31330.9,
07_04_2026_11_30,22943.9,24127.9,1314.9,11694.2,31371.8,
07_04_2026_11_35,22944.2,24127.5,1316.2,11683,31348.2,
07_04_2026_11_40,22921.2,24101.7,1314.25,11670.2,31357.2,
07_04_2026_11_45,22917.1,24114.3,1312.35,11668,31330.4,
07_04_2026_11_50,22942.9,24154,1312.8,11671.3,31354.2,
07_04_2026_11_55,22984.7,24214.8,1314.85,11687.2,31388.6,
07_04_2026_12_00,22944.4,24165.5,1313.6,11648.2,31336.9,
07_04_2026_12_05,22949.1,24160.6,1314.35,11656.1,31353.7,
07_04_2026_12_10,22942.6,24156.4,1314.4,11657.2,31346.7,
07_04_2026_12_15,22929.9,24149.2,1313.9,11652.5,31318.7,
07_04_2026_12_20,22912.8,24131.6,1311.95,11652.3,31277.5,
07_04_2026_12_25,22924.8,24152.5,1311.35,11649.2,31268.2,
07_04_2026_12_30,22934.8,24159.4,1310,11651.5,31284.8,
07_04_2026_12_35,22946.3,24171.8,1311.05,11662.8,31311.7,
07_04_2026_12_40,22946.1,24169,1312.5,11666.2,31277.2,
07_04_2026_12_45,22942.8,24155.8,1311.9,11656.2,31250.9,
07_04_2026_12_50,22939.8,24152.5,1311.25,11660.3,31279.2,
07_04_2026_12_55,22915.9,24129.6,1310.05,11646.6,31242.8,
07_04_2026_13_00,22937.7,24158.6,1309.35,11659.8,31296.1,
07_04_2026_13_05,22912.8,24151.2,1308.65,11650.3,31264.5,
07_04_2026_13_10,22938.8,24170.1,1309.9,11673,31312.8,
07_04_2026_13_15,22967.3,24200,1310,11692.5,31342.2,
07_04_2026_13_20,22954.2,24158.8,1310.55,11674.8,31320.3,
07_04_2026_13_25,22959.9,24174.8,1310.85,11674,31314.2,
07_04_2026_13_30,23012.8,24244.6,1311.85,11696.8,31352.2,
07_04_2026_13_35,23030.2,24264.8,1312.75,11707.2,31352.9,
07_04_2026_13_40,23056.1,24297,1313.25,11717.8,31360.1,
07_04_2026_13_45,23020.8,24262.4,1311.05,11700.3,31340,
07_04_2026_13_50,23026.9,24255.2,1310.35,11706,31343.6,
07_04_2026_13_55,22977.7,24201.2,1310.4,11697.9,31290.1,
07_04_2026_14_00,23013.6,24256.1,1311.9,11721.8,31316.3,
07_04_2026_14_05,23015.6,24246.1,1310.45,11720.8,31308.4,
07_04_2026_14_10,23011.9,24241.4,1310.7,11713,31300.1,
07_04_2026_14_15,22996.6,24249.9,1310.45,11709,31269.2,
07_04_2026_14_20,23004.8,24272.6,1309.55,11700.4,31287.4,
07_04_2026_14_25,23014.1,24308.4,1311.3,11712,31293.1,
07_04_2026_14_30,23034.2,24325.4,1310.25,11714.4,31316.7,
07_04_2026_14_35,23001.3,24268.1,1311.35,11696.3,31282.9,
07_04_2026_14_40,23028.6,24302,1311.35,11723.9,31318.1,
07_04_2026_14_45,23044.6,24318.9,1311.4,11721.4,31325.5,
07_04_2026_14_50,23060.1,24334.5,1311.7,11727.3,31339.8,
07_04_2026_14_55,23096.7,24367.4,1312.65,11741.9,31377.7,
07_04_2026_15_00,23118.6,24381.6,1312.45,11761.9,31384.9,
07_04_2026_15_05,23127,24373.3,1313.6,11755.9,31410.4,
07_04_2026_15_10,23109.2,24363.4,1312.45,11763.3,31419.8,
07_04_2026_15_15,23123.4,24373.5,1309.75,11767.5,31412,
07_04_2026_15_20,23135.3,24379.8,1309.1,11774.4,31403.4,
07_04_2026_15_25,23129.9,24410.2,1307.1,11768.4,31416.2,
08_04_2026_09_15,23899.9,25591.1,1343.85,12074.7,31639.7,
08_04_2026_09_20,23863.3,25531.3,1342.05,12065.7,31512.8,
08_04_2026_09_25,23877.8,25626.2,1335.1,12060.5,31401.7,
08_04_2026_09_30,23879.9,25713.6,1343.4,12045,31352.8,
08_04_2026_09_35,23913.3,25760.9,1343.25,12035.7,31376.3,
08_04_2026_09_40,23920.2,25816.6,1345.8,12014.5,31435.2,
08_04_2026_09_45,23940.9,25915.5,1345.15,12006.8,31450.8,
08_04_2026_09_50,23922.1,25894.7,1343.25,12017,31378.6,
08_04_2026_09_55,23896.9,25881.3,1340.85,11984.8,31437.8,
08_04_2026_10_00,23900.4,25881.4,1341.05,11997.2,31400.9,
08_04_2026_10_05,23902,25969.3,1342.95,12029.1,31389.3,
08_04_2026_10_10,23880.4,25964.8,1342.4,12038.3,31351.6,
08_04_2026_10_15,23905.2,26022.2,1343.2,12036.2,31329.4,
08_04_2026_10_20,23892.8,25993.4,1344.45,12039.7,31307.9,
08_04_2026_10_25,23909.8,25994.8,1347.05,12074.3,31287.4,
08_04_2026_10_30,23922.1,25972.8,1349.6,12092.6,31317.3,
08_04_2026_10_35,23921.7,25994.7,1353,12080.5,31394.3,
08_04_2026_10_40,23950.9,26013.2,1353.7,12099.2,31460.2,
08_04_2026_10_45,23940.1,25983.1,1354.3,12059,31439.8,
08_04_2026_10_50,23970.2,26006.7,1356.35,12075,31449.9,
08_04_2026_10_55,23982.2,26042.8,1356,12074.2,31465.2,
08_04_2026_11_00,23992.3,26052.7,1354.35,12084.2,31449.9,
08_04_2026_11_05,23990.5,26063.8,1354.95,12070.2,31445.9,
08_04_2026_11_10,23991.6,26052.5,1354.7,12093.9,31422.3,
08_04_2026_11_15,24001.1,26079.6,1355.85,12097.3,31448.6,
08_04_2026_11_20,24001.8,26072.3,1355.35,12083.7,31466.2,
08_04_2026_11_25,23982.8,26048.4,1353.65,12079.5,31446.6,
08_04_2026_11_30,23968.4,26050.1,1354.15,12062.5,31423.8,
08_04_2026_11_35,23964.1,26047.7,1353.7,12045.4,31471.4,
08_04_2026_11_40,23980.6,26048.2,1353.75,12057.5,31484.6,
08_04_2026_11_45,23985.8,26047.3,1354.2,12059,31500.9,
08_04_2026_11_50,23949.3,26030.2,1349.75,12067.2,31434.7,
08_04_2026_11_55,23931.2,26034.1,1350.9,12067.7,31436.1,
08_04_2026_12_00,23951.2,26060.6,1352.95,12062.7,31481.4,
08_04_2026_12_05,23969.6,26058.2,1352,12065.8,31499.2,
08_04_2026_12_10,23963.2,26039,1357.35,12069.3,31493.9,
08_04_2026_12_15,23963.4,26027.3,1356.95,12067.7,31541.1,
08_04_2026_12_20,23971.1,26039.9,1358.65,12078.2,31521.8,
08_04_2026_12_25,23950.1,26027.8,1357.05,12068.5,31526.9,
08_04_2026_12_30,23916.6,25956.4,1356.95,12054,31471.3,
08_04_2026_12_35,23923.4,25960.7,1356.95,12058.1,31473.6,
08_04_2026_12_40,23946.3,25994.4,1353.9,12070.5,31498.4,
08_04_2026_12_45,23952.6,26019.9,1353.75,12082.5,31482.1,
08_04_2026_12_50,23953.4,26036.9,1353.85,12091.7,31473.6,
08_04_2026_12_55,23978.8,26063.9,1353.55,12105.4,31483.6,
08_04_2026_13_00,23967.8,26037.8,1357.25,12091.7,31491.8,
08_04_2026_13_05,23962.3,26022.1,1359.05,12092.1,31481.7,
08_04_2026_13_10,23974.3,26011.6,1359.85,12090.2,31508.5,
08_04_2026_13_15,23973.9,26025.6,1359.85,12090.7,31507.1,
08_04_2026_13_20,23983.2,26048.2,1359,12080.2,31506.2,
08_04_2026_13_25,23999.2,26035.3,1358.25,12088.4,31498.8,
08_04_2026_13_30,23994.2,26034.8,1356.75,12092.2,31485.3,
08_04_2026_13_35,24015.5,26038.8,1355.35,12094.7,31563.7,
08_04_2026_13_40,23975.4,26030.3,1354.7,12086.1,31486.1,
08_04_2026_13_45,23977.3,26028.2,1354.35,12074.5,31531.3,
08_04_2026_13_50,23964.1,26030.5,1352.15,12077.5,31498.8,
08_04_2026_13_55,23985.5,26035.8,1352.55,12083.3,31524.8,
08_04_2026_14_00,23967.3,26026.3,1351.25,12088,31505.6,
08_04_2026_14_05,23964.3,26024.8,1350.95,12085.3,31476.5,
08_04_2026_14_10,23948.2,26028.2,1349.3,12074,31463.4,
08_04_2026_14_15,23965.3,26042.5,1347.7,12083.6,31490.1,
08_04_2026_14_20,23977.3,26042.9,1351.9,12097.2,31496.9,
08_04_2026_14_25,23979.6,26050.3,1352.5,12086.5,31514.4,
08_04_2026_14_30,23977.6,26053.6,1350.45,12083.2,31517.7,
08_04_2026_14_35,23979.2,26026.9,1349.55,12078.8,31509.4,
08_04_2026_14_40,23999,26042.9,1350.2,12098.1,31525.1,
08_04_2026_14_45,23982.8,26009.4,1349.3,12082.6,31513.4,
08_04_2026_14_50,23987.7,25998.2,1348.85,12090.6,31520.2,
08_04_2026_14_55,24002.7,26017,1348.3,12105.2,31561.5,
08_04_2026_15_00,23992.2,26011,1350.2,12076.4,31565,
08_04_2026_15_05,23999,25999.6,1349.45,12081.6,31563.2,
08_04_2026_15_10,23994.2,25995.1,1350.2,12070.8,31581.7,
08_04_2026_15_15,23993,25990.8,1348.55,12078.8,31554.7,
08_04_2026_15_20,24004.2,26006.7,1347.95,12078,31577.2,
08_04_2026_15_25,24012.3,26018.2,1350.2,12085.2,31569.4,
09_04_2026_09_15,23935.7,26072.6,1363.9,12212.3,31274.1,
09_04_2026_09_20,23969.4,26101.5,1365.65,12234.3,31394.6,
09_04_2026_09_25,23984.2,26113.3,1362.85,12280,31451.6,
09_04_2026_09_30,23890.9,25987.1,1355.6,12222.6,31325.1,
09_04_2026_09_35,23891.1,25950.6,1353.25,12246.8,31278.2,
09_04_2026_09_40,23861.2,25875,1346.95,12223.2,31162.4,
09_04_2026_09_45,23817.3,25800.3,1344.3,12194.5,31197.6,
09_04_2026_09_50,23805.1,25733.1,1343.75,12178.7,31245.3,
09_04_2026_09_55,23786.3,25683.2,1339.35,12183.2,31154.1,
09_04_2026_10_00,23817.4,25738.8,1342.65,12226.3,31168.9,
09_04_2026_10_05,23824.1,25759.4,1343.25,12254.4,31159.7,
09_04_2026_10_10,23839,25772.1,1343.65,12240.7,31200.8,
09_04_2026_10_15,23870.7,25832.9,1346.85,12252.5,31241.8,
09_04_2026_10_20,23864.8,25822.1,1347.1,12249.2,31225.4,
09_04_2026_10_25,23848.2,25826.5,1348.25,12224.7,31217.9,
09_04_2026_10_30,23858.4,25835.1,1351.4,12234.2,31231.2,
09_04_2026_10_35,23837.6,25819.2,1353.5,12224.3,31241.5,
09_04_2026_10_40,23807.9,25804.6,1354.75,12216.4,31233.6,
09_04_2026_10_45,23824.3,25865.2,1355.4,12222.2,31258.7,
09_04_2026_10_50,23825.4,25843.4,1355.95,12215.5,31236.8,
09_04_2026_10_55,23828.8,25853.1,1356.7,12206.2,31275,
09_04_2026_11_00,23849.3,25879.2,1353.35,12203.2,31291.9,
09_04_2026_11_05,23860.7,25920,1353.8,12214.5,31311.8,
09_04_2026_11_10,23855.8,25938.2,1356.15,12206.7,31314.6,
09_04_2026_11_15,23829.9,25917.6,1353.9,12201.5,31242.1,
09_04_2026_11_20,23839.5,25901.6,1356.15,12204.3,31269.8,
09_04_2026_11_25,23855.2,25930.1,1356.25,12196.3,31350.4,
09_04_2026_11_30,23855.3,25929.7,1358.75,12197.5,31407.9,
09_04_2026_11_35,23856.2,25962.7,1359.55,12206,31423,
09_04_2026_11_40,23864.8,26013.2,1361.5,12217.3,31423.4,
09_04_2026_11_45,23887.2,26038,1363.1,12217.7,31530.7,
09_04_2026_11_50,23883.7,26073.2,1361.85,12214.7,31498.2,
09_04_2026_11_55,23886.3,26095,1359.85,12214.2,31510.9,
09_04_2026_12_00,23876.6,26119.3,1358.95,12219.2,31485.1,
09_04_2026_12_05,23901,26109.9,1358.1,12231.2,31533.9,
09_04_2026_12_10,23881.2,26083.4,1356.6,12219.8,31492.2,
09_04_2026_12_15,23875.3,26069.6,1357.2,12224.8,31487.7,
09_04_2026_12_20,23869.5,26068,1356.45,12222.3,31486.2,
09_04_2026_12_25,23872.6,26064.4,1356.8,12238.8,31520.2,
09_04_2026_12_30,23864.6,26072.6,1358.15,12235.8,31531.6,
09_04_2026_12_35,23855.3,26062.8,1355.5,12232,31545.9,
09_04_2026_12_40,23852.3,26041.4,1355.8,12219.7,31553.1,
09_04_2026_12_45,23807.2,25971.3,1352.9,12203.3,31514.7,
09_04_2026_12_50,23831.3,25994.7,1352.15,12233,31591.5,
09_04_2026_12_55,23830.7,25989.1,1351.65,12231.5,31627.1,
09_04_2026_13_00,23830.9,26005.6,1351.85,12229.9,31632.3,
09_04_2026_13_05,23829.6,26011.8,1353.2,12235.4,31622.8,
09_04_2026_13_10,23815.4,25995,1351,12226.7,31653.2,
09_04_2026_13_15,23803.2,25972.8,1348.9,12209.9,31620.2,
09_04_2026_13_20,23787.2,25946.4,1344.6,12206.3,31546.7,
09_04_2026_13_25,23769.3,25913.2,1342.75,12200.5,31542.3,
09_04_2026_13_30,23788.7,25916.3,1343.95,12203.2,31575.8,
09_04_2026_13_35,23773.2,25889.2,1344.35,12205.8,31575.7,
09_04_2026_13_40,23760.2,25882.9,1342.85,12196.2,31555.1,
09_04_2026_13_45,23762.5,25848.8,1339.05,12187.7,31554.6,
09_04_2026_13_50,23770.5,25862.3,1341.85,12201.7,31567.2,
09_04_2026_13_55,23767.8,25859.1,1342,12203.8,31558.4,
09_04_2026_14_00,23781.8,25877.7,1342.65,12215.9,31551.3,
09_04_2026_14_05,23785.6,25869.1,1343.1,12219.2,31540.9,
09_04_2026_14_10,23753.2,25825.7,1342.6,12203.3,31544.1,
09_04_2026_14_15,23746.6,25829.6,1341.55,12195.2,31543.4,
09_04_2026_14_20,23731.7,25796.3,1338.85,12186,31512.4,
09_04_2026_14_25,23720.3,25798.3,1337.95,12180.6,31499.4,
09_04_2026_14_30,23697.2,25764.8,1335.8,12188.9,31495.8,
09_04_2026_14_35,23705.8,25778,1335.55,12202.9,31522.3,
09_04_2026_14_40,23729.8,25826.7,1338.45,12211.7,31566.9,
09_04_2026_14_45,23737.9,25831.6,1338,12210.7,31583.7,
09_04_2026_14_50,23748.4,25858,1338.5,12215.2,31600.9,
09_04_2026_14_55,23741.1,25835.8,1337.7,12214.5,31590.3,
09_04_2026_15_00,23741.6,25886.2,1338.35,12217,31616.7,
09_04_2026_15_05,23787.8,25931.1,1342.25,12238,31684.9,
09_04_2026_15_10,23793.3,25915.1,1341.5,12234.5,31659.2,
09_04_2026_15_15,23771.2,25897.2,1340.4,12229.5,31597.2,
09_04_2026_15_20,23781.4,25896.4,1337.7,12233,31649.6,
09_04_2026_15_25,23766.1,25846.2,1338.25,12216.3,31636.2,
10_04_2026_09_15,23966.2,26301.4,1362.05,12368,31172,
10_04_2026_09_20,23918.8,26251.9,1360.15,12289.8,31107.6,
10_04_2026_09_25,23937.3,26260.1,1363.5,12263,31142.9,
10_04_2026_09_30,23943.2,26278,1362.6,12287,31083.6,
10_04_2026_09_35,23937.2,26293.2,1362.35,12293.2,30947.8,
10_04_2026_09_40,23948.6,26366.7,1363.85,12265.8,30812.2,
10_04_2026_09_45,23973.2,26384.8,1368.35,12270.8,30836.4,
10_04_2026_09_50,23986.7,26343.9,1367.65,12282.2,30897.3,
10_04_2026_09_55,23988.4,26350.2,1365.35,12287.3,30955.7,
10_04_2026_10_00,23971.7,26349.3,1364.85,12279.2,30864.7,
10_04_2026_10_05,23960.7,26312.2,1361.5,12262.6,30827.4,
10_04_2026_10_10,23994.9,26321.8,1363.95,12287.8,30851.9,
10_04_2026_10_15,24014.2,26344.9,1365.1,12288,30828.4,
10_04_2026_10_20,24022.6,26370.5,1366.45,12287,30887.6,
10_04_2026_10_25,24010,26398.9,1364.85,12278.2,30870.3,
10_04_2026_10_30,24019.7,26449.8,1365.3,12294.6,30852.8,
10_04_2026_10_35,24007.4,26419.2,1368.1,12290.7,30844.9,
10_04_2026_10_40,24003.8,26434.7,1372.95,12296.6,30819.9,
10_04_2026_10_45,23994.7,26399.3,1369.55,12292,30792.9,
10_04_2026_10_50,23985.3,26394.6,1370.05,12282.2,30798.8,
10_04_2026_10_55,23999.7,26405.8,1370.9,12287.8,30766.2,
10_04_2026_11_00,24001.4,26397.7,1369.2,12290.6,30753.1,
10_04_2026_11_05,24010.1,26422.1,1369.05,12298.7,30737.9,
10_04_2026_11_10,24012.1,26437.7,1368.1,12284.7,30759.4,
10_04_2026_11_15,23992.8,26415.4,1366.3,12279.2,30716.8,
10_04_2026_11_20,23992.6,26425.2,1367.4,12268.1,30705.2,
10_04_2026_11_25,23972.2,26425.2,1368.45,12270.3,30714.5,
10_04_2026_11_30,24004.3,26464.3,1368.6,12278.5,30735.4,
10_04_2026_11_35,23984.3,26459.3,1368.65,12254.8,30684.7,
10_04_2026_11_40,23980.9,26459.7,1368.1,12259.3,30702.7,
10_04_2026_11_45,23964.7,26397.9,1365.1,12248.1,30709.2,
10_04_2026_11_50,23982.4,26425.1,1365.6,12252.7,30695.4,
10_04_2026_11_55,23994.7,26458.3,1364.55,12253.7,30699.1,
10_04_2026_12_00,24007.6,26507.3,1364.7,12261.7,30710.3,
10_04_2026_12_05,24015.1,26502.6,1364.4,12261.7,30720.8,
10_04_2026_12_10,24009.1,26499.8,1364.45,12248.3,30774.2,
10_04_2026_12_15,24003.3,26497,1362.65,12234,30772.2,
10_04_2026_12_20,24019.2,26541.3,1363.9,12243,30764.1,
10_04_2026_12_25,24009.3,26544.5,1362.7,12238.2,30745.2,
10_04_2026_12_30,23996,26544.6,1363.35,12240.3,30751.8,
10_04_2026_12_35,24014.3,26551.7,1363.65,12242.7,30827.9,
10_04_2026_12_40,24004.3,26537.8,1364.25,12237.8,30850,
10_04_2026_12_45,24011.3,26561.8,1364.7,12238.7,30921.4,
10_04_2026_12_50,24000.6,26571.2,1363.5,12239,30908,
10_04_2026_12_55,24004.9,26581.8,1365,12249.8,30939.1,
10_04_2026_13_00,24013.3,26586.5,1365.85,12257.2,30929.6,
10_04_2026_13_05,24019.6,26584.8,1366,12268.8,30951.8,
10_04_2026_13_10,24003.2,26563.7,1367.1,12259.8,30942.7,
10_04_2026_13_15,23999.5,26577.8,1366.45,12260.3,30963.9,
10_04_2026_13_20,23999.2,26592,1366.15,12263.1,30984.8,
10_04_2026_13_25,24007.5,26605.2,1366.15,12269.7,30987.4,
10_04_2026_13_30,24004.1,26595.8,1365.8,12267,31030.7,
10_04_2026_13_35,24011.5,26619,1366.45,12275,30994.4,
10_04_2026_13_40,24020.7,26628.6,1366.5,12278.9,31030.2,
10_04_2026_13_45,24012.1,26606.9,1366.7,12272.6,31009.8,
10_04_2026_13_50,24018.6,26621,1366.25,12279.8,31001.9,
10_04_2026_13_55,24041.2,26627.7,1367.65,12291,30996.4,
10_04_2026_14_00,24029.2,26627.7,1367.5,12298.6,30923.2,
10_04_2026_14_05,24031.8,26631.5,1369.05,12295.1,30933.3,
10_04_2026_14_10,24020.4,26595.9,1368.2,12299.3,30943.5,
10_04_2026_14_15,23995.1,26562.2,1363.35,12290.2,30941.3,
10_04_2026_14_20,23956.6,26517.6,1361.65,12267,30900.8,
10_04_2026_14_25,23965.3,26517.2,1360.05,12269,30902.8,
10_04_2026_14_30,23962.8,26538.6,1361.25,12281.9,30892.4,
10_04_2026_14_35,23970.4,26535.2,1359.85,12271.3,30912.7,
10_04_2026_14_40,23982.9,26510.9,1360.05,12273.5,30975.1,
10_04_2026_14_45,24000.5,26553.5,1360.5,12298.3,30984.3,
10_04_2026_14_50,23995,26555.2,1360.1,12303.3,30989.9,
10_04_2026_14_55,23994.2,26541.8,1360,12309.2,30974.2,
10_04_2026_15_00,24035,26610.8,1364.65,12334.3,31020.7,
10_04_2026_15_05,24060.4,26659.4,1364.5,12364.1,31038.1,
10_04_2026_15_10,24058.1,26653.8,1365.1,12373.3,31038.9,
10_04_2026_15_15,24053.7,26653.2,1365.1,12364.5,31039.3,
10_04_2026_15_20,24054.6,26659.4,1365.65,12366.8,31021.4,
10_04_2026_15_25,24050.5,26636.5,1367,12351.5,31009.6,
13_04_2026_09_15,23578.6,26014.2,1336.15,12160.2,30579.7,
13_04_2026_09_20,23591.5,26129.2,1343.05,12191.5,30566.8,
13_04_2026_09_25,23604.7,26129.1,1343.95,12162.8,30527.2,
13_04_2026_09_30,23615.6,26140.6,1347.1,12150.8,30490.7,
13_04_2026_09_35,23592.8,25965.8,1341.7,12136.3,30457.3,
13_04_2026_09_40,23633.5,26044.6,1346.75,12164.2,30507.9,
13_04_2026_09_45,23631.3,26059.3,1347.7,12158.4,30508,
13_04_2026_09_50,23642.8,26098.5,1351.2,12162.5,30544.1,
13_04_2026_09_55,23669.1,26111.2,1353.85,12181,30579.8,
13_04_2026_10_00,23671.3,26057.6,1354.6,12160.1,30595.7,
13_04_2026_10_05,23675.4,26048.2,1354.6,12162.7,30628.1,
13_04_2026_10_10,23660.1,26034.9,1352.2,12153.8,30578.8,
13_04_2026_10_15,23673.3,26018.7,1349.05,12182.9,30593.6,
13_04_2026_10_20,23707.8,26058.2,1354.65,12206.4,30622.3,
13_04_2026_10_25,23721.5,26071.4,1355.35,12215,30627.4,
13_04_2026_10_30,23715.8,26090.9,1354.9,12211.3,30598.6,
13_04_2026_10_35,23729.7,26092.4,1357.65,12234.4,30624.4,
13_04_2026_10_40,23723.6,26093.3,1358.25,12219,30644.8,
13_04_2026_10_45,23732.1,26137.8,1362.65,12253.3,30664.1,
13_04_2026_10_50,23745.7,26188.7,1368.4,12272.5,30660.8,
13_04_2026_10_55,23740,26169.7,1370.15,12287.2,30685.3,
13_04_2026_11_00,23736.9,26099.6,1370,12302.1,30686.8,
13_04_2026_11_05,23749.7,26114,1372.05,12302.2,30697.2,
13_04_2026_11_10,23743.7,26090.9,1372.2,12302.1,30671.6,
13_04_2026_11_15,23746.3,26137.3,1372.25,12314.9,30655.8,
13_04_2026_11_20,23743.4,26140.4,1369.25,12316.8,30682.1,
13_04_2026_11_25,23740.5,26124.4,1369.15,12329,30690.1,
13_04_2026_11_30,23738.1,26131.4,1369.65,12339.6,30649.2,
13_04_2026_11_35,23761.1,26158.2,1369.95,12336.8,30660.2,
13_04_2026_11_40,23756.2,26168.8,1370,12345.3,30638.3,
13_04_2026_11_45,23776.9,26178.8,1372.85,12353.5,30657.2,
13_04_2026_11_50,23798.3,26210.4,1372.9,12368.8,30671.7,
13_04_2026_11_55,23785.7,26202.2,1371.45,12351.8,30623.3,
13_04_2026_12_00,23788.2,26204.2,1370.05,12343.9,30628.7,
13_04_2026_12_05,23798.7,26220.4,1370.5,12349.2,30624,
13_04_2026_12_10,23814.6,26221.3,1368.7,12353.6,30637.1,
13_04_2026_12_15,23821,26192.2,1369.1,12360.2,30643.1,
13_04_2026_12_20,23804.7,26185,1368.6,12355.2,30640.9,
13_04_2026_12_25,23835.9,26223.3,1368.8,12365.4,30651.8,
13_04_2026_12_30,23825.6,26206.8,1368.6,12356.7,30631.3,
13_04_2026_12_35,23833.5,26219.4,1369.2,12359.2,30634.4,
13_04_2026_12_40,23841.3,26218.2,1367.6,12359,30645.4,
13_04_2026_12_45,23839.8,26212.4,1366.55,12351.8,30640.4,
13_04_2026_12_50,23822.2,26173.4,1366.25,12342.8,30633.7,
13_04_2026_12_55,23806.4,26153.1,1363.1,12345.3,30627.5,
13_04_2026_13_00,23784.8,26110.8,1361.05,12326.7,30604.3,
13_04_2026_13_05,23811.5,26143.9,1363,12333.9,30647.8,
13_04_2026_13_10,23820.7,26159.2,1362.95,12335.2,30639.4,
13_04_2026_13_15,23835.3,26138.1,1364.45,12338.9,30638.8,
13_04_2026_13_20,23825.7,26110.8,1364,12334.2,30645.1,
13_04_2026_13_25,23823.4,26096.4,1363.1,12330.5,30645.6,
13_04_2026_13_30,23846,26087.1,1366.25,12328.2,30651.1,
13_04_2026_13_35,23845.4,26057.4,1365.2,12333.6,30649.3,
13_04_2026_13_40,23835.4,26050.3,1365.25,12333.9,30639.8,
13_04_2026_13_45,23839.8,26072.3,1364.4,12320.9,30643.8,
13_04_2026_13_50,23881.8,26110.6,1366.25,12338.4,30693.3,
13_04_2026_13_55,23893.7,26128.9,1367.35,12341.5,30716.5,
13_04_2026_14_00,23887.6,26115.4,1369.25,12339.2,30709.9,
13_04_2026_14_05,23855.3,26099.2,1366.85,12312.6,30647.1,
13_04_2026_14_10,23854.5,26096,1366.05,12314.9,30629.6,
13_04_2026_14_15,23855.9,26103.7,1366.45,12317,30635.9,
13_04_2026_14_20,23861.2,26124.2,1367.35,12327.4,30634.4,
13_04_2026_14_25,23866.1,26143.3,1367.8,12337.8,30633.9,
13_04_2026_14_30,23881.1,26168,1366.75,12357.5,30663.5,
13_04_2026_14_35,23871.4,26153.1,1365.4,12349.6,30660.4,
13_04_2026_14_40,23866.3,26127.4,1365.35,12337.8,30652,
13_04_2026_14_45,23883.9,26154.3,1365.3,12345.5,30701.1,
13_04_2026_14_50,23881.8,26144.6,1364.7,12341.8,30681.5,
13_04_2026_14_55,23883.7,26141.8,1364.85,12342.7,30694.9,
13_04_2026_15_00,23838.8,26087.1,1361.05,12339.2,30647.3,
13_04_2026_15_05,23842.3,26080.8,1360.9,12315,30669.2,
13_04_2026_15_10,23845.4,26093.6,1359.65,12325.5,30672.6,
13_04_2026_15_15,23825.6,26067.1,1360.55,12329.8,30667.6,
13_04_2026_15_20,23821.8,26071.4,1359.65,12322.2,30672.3,
13_04_2026_15_25,23818.9,26054.6,1361.2,12319.4,30661.2,
15_04_2026_09_15,24230.8,26498.5,1387.6,12628.8,31482.2,
15_04_2026_09_20,24208.8,26432.3,1387.65,12638.8,31606.1,
15_04_2026_09_25,24192.4,26400,1383.9,12573.7,31543.9,
15_04_2026_09_30,24168.9,26309.6,1385.6,12602,31377.1,
15_04_2026_09_35,24151.3,26333.1,1385.9,12590,31364.5,
15_04_2026_09_40,24207.3,26441.1,1390.45,12597.5,31448.8,
15_04_2026_09_45,24193.1,26389.4,1391.45,12537.5,31455,
