Date,NIFTY 50,NIFTY METALS,NIFTY AUTO,NIFTY IT,NIFTY RURAL,NIFTY MEDIA,NIFTY OIL GAS
24-Nov-21,11308.8,5602.6,37099.80278,34966.2,37099.80278,36732.478,7606.4
25-Nov-21,11247.8,5624,36791.04174,35300.2,36791.04174,36426.774,7748.75
26-Nov-21,10759.6,5323.75,36608.26103,34606.1,36608.26103,36245.803,7478.7
29-Nov-21,10704.2,5304.7,36519.10732,34870.8,36519.10732,36157.532,7406.3
30-Nov-21,10603.5,5201.7,37091.06426,35043.8,37091.06426,36723.826,7390.1
1-Dec-21,10758.2,5322.2,37088.98366,35429,37088.98366,36721.766,7459.75
2-Dec-21,10873.2,5405.05,37654.28268,36157.9,37654.28268,37281.468,7562.05
3-Dec-21,10788.8,5392.4,37990.50764,35848.1,37990.50764,37614.364,7482.6
6-Dec-21,10589.8,5327.9,37402.73814,34879.4,37402.73814,37032.414,7362.05
7-Dec-21,10759,5494.45,36809.9752,35272.3,36809.9752,36445.52,7469.9
8-Dec-21,11007.7,5594.9,37588.01557,35959.1,37588.01557,37215.857,7559.45
9-Dec-21,11058.8,5629.8,37569.3942,35946.4,37569.3942,37197.42,7637.9
10-Dec-21,11080,5658.9,37424.58444,35939.6,37424.58444,37054.044,7689.55
13-Dec-21,11047.2,5642.8,37978.54419,36050.6,37978.54419,37602.519,7584.15
14-Dec-21,10972.2,5666.8,37713.05963,36102.6,37713.05963,37339.663,7612.95
15-Dec-21,11026,5604.1,37513.218,35737.2,37513.218,37141.8,7551.7
16-Dec-21,10945.8,5597.15,37820.00247,36160.3,37820.00247,37445.547,7570.85
17-Dec-21,10678.7,5476.8,38504.83196,36647.9,38504.83196,38123.596,7381.25
20-Dec-21,10405.3,5269.6,38073.31552,35916.4,38073.31552,37696.352,7113.8
21-Dec-21,10483.9,5424.6,38460.51518,36627.1,38460.51518,38079.718,7173.05
22-Dec-21,10652.5,5521.1,38506.49644,36989.1,38506.49644,38125.244,7279.6
23-Dec-21,10731,5519.9,39040.3784,37362.9,39040.3784,38653.84,7362.55
24-Dec-21,10620.8,5492.7,39346.33063,37727.8,39346.33063,38956.763,7294.4
27-Dec-21,10641.7,5489.45,39561.88079,37988.5,39561.88079,39170.179,7308.7
28-Dec-21,10783.8,5538.7,40051.75806,38357.8,40051.75806,39655.206,7389.35
29-Dec-21,10829.5,5480.55,40035.84147,38274.6,40035.84147,39639.447,7371.6
30-Dec-21,10755.7,5416.65,40465.17328,38658.8,40465.17328,40064.528,7272.45
31-Dec-21,10936.9,5521.75,40427.20233,38701.1,40427.20233,40026.933,7348.8
3-Jan-22,11114.5,5628.1,40869.64192,39123.8,40869.64192,40464.992,7432.6
4-Jan-22,11139.4,5606.85,41036.40201,39370.7,41036.40201,40630.101,7532.3
5-Jan-22,11256.8,5684.15,40876.61193,38609.1,40876.61193,40471.893,7623.95
6-Jan-22,11316.6,5656,39746.32598,38009,39746.32598,39352.798,7608.1
7-Jan-22,11290.9,5684.85,39942.11044,38139.9,39942.11044,39546.644,7703.75
10-Jan-22,11501.7,5718.8,40178.36257,38212.2,40178.36257,39780.557,7733.9
11-Jan-22,11479.7,5610.35,40222.57532,38605.4,40222.57532,39824.332,7755.3
12-Jan-22,11645.9,5685,40470.58284,38604.8,40470.58284,40069.884,7867.95
13-Jan-22,11686.2,5882.75,40454.04207,38607,40454.04207,40053.507,7915.4
14-Jan-22,11643,5871.4,40459.97178,38826.9,40459.97178,40059.378,7902.05
17-Jan-22,11881.2,5888.4,40564.62596,38804.9,40564.62596,40162.996,7949.6
18-Jan-22,11598.8,5755.15,40561.92118,38091.8,40561.92118,40160.318,7885.5
19-Jan-22,11681.4,5801.1,39543.77957,37281.7,39543.77957,39152.257,7928.05
20-Jan-22,11583.2,5831.15,38750.23873,36662.2,38750.23873,38366.573,7856.35
21-Jan-22,11561.8,5719.55,38053.75788,36054.6,38053.75788,37676.988,7766.9
24-Jan-22,11261.2,5420.45,37419.48697,34821.6,37419.48697,37048.997,7573
25-Jan-22,11522.8,5485.15,36478.95174,34707.4,36478.95174,36117.774,7640.85
27-Jan-22,11561.6,5445.9,35747.72487,33475.1,35747.72487,35393.787,7599.8
28-Jan-22,11493.4,5466.05,35862.78205,33851.9,35862.78205,35507.705,7641.35
31-Jan-22,11703.5,5473.45,36381.57966,34824.6,36381.57966,36021.366,7754.6
1-Feb-22,11616.1,5719.4,36863.55065,35371.6,36863.55065,36498.565,7698.85
2-Feb-22,11632.4,5779.7,37289.86559,35788.8,37289.86559,36920.659,7739.45
3-Feb-22,11683.4,5761.6,37131.84402,35056.8,37131.84402,36764.202,7653.1
4-Feb-22,11560.6,5829.5,36612.94238,35080.1,36612.94238,36250.438,7626.5
7-Feb-22,11407.2,5829,36564.4644,34621.2,36564.4644,36202.44,7615.05
8-Feb-22,11429.8,5875.6,36267.04263,34521.6,36267.04263,35907.963,7595.75
9-Feb-22,11680.2,5985,36465.21978,34983.3,36465.21978,36104.178,7577.45
10-Feb-22,11674,6059.45,36805.70997,35341.9,36805.70997,36441.297,7610.25
11-Feb-22,11552.9,6023.8,36325.09137,34379.1,36325.09137,35965.437,7601.3
14-Feb-22,11107.2,5719,35855.60398,33880.6,35855.60398,35500.598,7420.85
15-Feb-22,11552.3,5845.5,36428.28913,34913.3,36428.28913,36067.613,7548.95
16-Feb-22,11509.7,5812.15,36628.65091,34801.9,36628.65091,36265.991,7584.15
17-Feb-22,11492.8,5793.4,36465.01172,34634.1,36465.01172,36103.972,7641.15
18-Feb-22,11420.5,5778.4,36126.60213,34483.1,36126.60213,35768.913,7558.45
21-Feb-22,11361.6,5658.95,36090.50372,34472.1,36090.50372,35733.172,7411.05
22-Feb-22,11343,5595.9,35668.97416,34129.6,35668.97416,35315.816,7346
23-Feb-22,11318.7,5608.9,35818.46527,34114.3,35818.46527,35463.827,7340.55
24-Feb-22,10609.8,5313.65,34742.06686,32547.9,34742.06686,34398.086,6960.15
25-Feb-22,10895.3,5618.7,35035.2234,33476.9,35035.2234,34688.34,7082.9
28-Feb-22,10820.5,5896.85,35329.73233,33847.9,35329.73233,34979.933,7268.35
2-Mar-22,10500.5,6136.7,35291.96944,33720,35291.96944,34942.544,7355.85
3-Mar-22,10261.1,6210.25,35797.45121,34130.3,35797.45121,35443.021,7463
4-Mar-22,9896.65,6010.15,35895.44747,34177.7,35895.44747,35540.047,7388
7-Mar-22,9480.45,6136.15,35823.35468,34135.9,35823.35468,35468.668,7378.75
8-Mar-22,9560,6045.3,36579.96487,35055.6,36579.96487,36217.787,7326.9
9-Mar-22,9832.35,6024.6,37165.96586,35440.6,37165.96586,36797.986,7403.95
10-Mar-22,10019.3,6161.95,37379.12333,35399.1,37379.12333,37009.033,7479.95
11-Mar-22,9979.7,6190.05,36908.17952,35348.7,36908.17952,36542.752,7542.05
14-Mar-22,10074.3,6161.05,37525.07742,36028,37525.07742,37153.542,7502.35
15-Mar-22,10131.3,5910.1,37587.49542,35097.9,37587.49542,37215.342,7313.4
16-Mar-22,10350.1,6065.7,37230.15237,35729.6,37230.15237,36861.537,7461.65
17-Mar-22,10576,6183.8,37707.12992,35643.6,37707.12992,37333.792,7604.5
21-Mar-22,10448.4,6276.35,37591.76065,35377.8,37591.76065,37219.565,7555.85
22-Mar-22,10572.9,6323.7,37575.53197,36070.4,37575.53197,37203.497,7697.35
23-Mar-22,10463.5,6399.95,37828.32487,36082,37828.32487,37453.787,7730.1
24-Mar-22,10412.4,6498.2,38072.69134,36516.8,38072.69134,37695.734,7817.4
25-Mar-22,10354.2,6500.2,38189.93315,36152.3,38189.93315,37811.815,7829.6
28-Mar-22,10421.6,6559.4,37666.97434,36026.1,37666.97434,37294.034,7900
29-Mar-22,10416.2,6571.85,37717.42889,36146.8,37717.42889,37343.989,7882.7
30-Mar-22,10542.2,6428.95,37991.54794,36463.6,37991.54794,37615.394,7853.65
31-Mar-22,10552.1,6423.7,38140.72696,36317.2,38140.72696,37763.096,7866.25
1-Apr-22,10676.8,6477.2,37892.51138,36343.4,37892.51138,37517.338,8047.85
4-Apr-22,10803.8,6606.1,37998.83004,36442.9,37998.83004,37622.604,8150.05
5-Apr-22,10936.5,6640.45,38296.66793,36466.6,38296.66793,37917.493,8193.95
6-Apr-22,10906.8,6730,37837.68757,35871.5,37837.68757,37463.057,8266.35
7-Apr-22,10820.7,6618.35,37260.84122,35423.2,37260.84122,36891.922,8081.15
8-Apr-22,10894.3,6755.55,37117.17579,35394.4,37117.17579,36749.679,8209.8
11-Apr-22,10882.1,6774.9,36872.18514,34895.9,36872.18514,36507.114,8361.9
12-Apr-22,10788.8,6589.25,36148.13634,34379.5,36148.13634,35790.234,8163.65
13-Apr-22,10698.3,6627,35985.0173,34354.8,35985.0173,35628.73,8223.25
18-Apr-22,10745.8,6648.95,34710.75383,32780.1,34710.75383,34367.083,8198.7
19-Apr-22,10615.2,6578,34442.87658,31804.2,34442.87658,34101.858,8260.25
20-Apr-22,10848.7,6556.1,33608.24389,32173.4,33608.24389,33275.489,8420.6
21-Apr-22,11090.5,6570.2,34017.81,32611.6,34017.81,33681,8488.25
22-Apr-22,11028.2,6440.65,34068.57664,32426.7,34068.57664,33731.264,8420.45
25-Apr-22,10916.5,6256.8,33425.25512,31744,33425.25512,33094.312,8216.6
26-Apr-22,11221.8,6336.85,33436.69842,31840.1,33436.69842,33105.642,8370.45
27-Apr-22,11158.8,6321.55,32966.89894,31594.3,32966.89894,32640.494,8285.45
28-Apr-22,11192,6362.4,33452.19889,31914.3,33452.19889,33120.989,8386.1
29-Apr-22,11078.1,6327.3,33511.07987,31622.4,33511.07987,33179.287,8194.9
2-May-22,10938.3,6363.1,32675.51091,31138.8,32675.51091,32351.991,8187.55
4-May-22,10661,6158.55,32720.34784,30794.6,32720.34784,32396.384,8111.5
5-May-22,10705.7,6196.6,32738.44906,31432.4,32738.44906,32414.306,8089.6
6-May-22,10518.5,6066,32125.60833,30719.4,32125.60833,31807.533,8072.3
9-May-22,10483.5,5942.8,32181.05632,30733.3,32181.05632,31862.432,7906.85
10-May-22,10472.5,5633.85,32026.57177,30427.2,32026.57177,31709.477,7725.8
11-May-22,10377.4,5634.15,31779.70858,30050.2,31779.70858,31465.058,7723.5
12-May-22,10164.3,5425.9,31400.72729,29756.8,31400.72729,31089.829,7619
13-May-22,10412.3,5313.05,31328.73853,29624.8,31328.73853,31018.553,7646.65
16-May-22,10649.1,5359.95,31079.17056,29403.5,31079.17056,30771.456,7680.95
17-May-22,10911.2,5727.45,31535.55017,30218.8,31535.55017,31223.317,7963.4
18-May-22,10909.5,5708.95,32065.37496,30077.7,32065.37496,31747.896,7924.45
19-May-22,10618,5476.25,30683.85656,28352.2,30683.85656,30380.056,7745.4
20-May-22,10914.6,5706.35,30061.96522,28789.4,30061.96522,29764.322,7963.3
23-May-22,11115.2,5241.6,30489.32046,29079.3,30489.32046,30187.446,7835.35
24-May-22,11116.3,5180.3,30316.00648,28531.5,30316.00648,30015.848,7805.15
25-May-22,11011.5,5079.25,29627.01579,27566.1,29627.01579,29333.679,7711.05
26-May-22,11097.2,5214.75,29170.22006,27932.6,29170.22006,28881.406,7764.2
27-May-22,11270.2,5211.5,29886.05049,28641.6,29886.05049,29590.149,7686.2
30-May-22,11491.4,5264.05,31040.15931,29753.3,31040.15931,30732.831,7885.75
31-May-22,11586.6,5332.75,31008.53419,29679.1,31008.53419,30701.519,7828.5
1-Jun-22,11563,5336.7,31031.94094,29260.8,31031.94094,30724.694,7797.75
2-Jun-22,11491.4,5397.55,31079.27459,29792.4,31079.27459,30771.559,7975.4
3-Jun-22,11282.2,5328.8,31790.5277,29903.8,31790.5277,31475.77,7988.95
6-Jun-22,11303.2,5388.65,31180.70384,29819.8,31180.70384,30871.984,8032.85
7-Jun-22,11362.2,5340.85,30845.51918,29351.7,30845.51918,30540.118,8104.9
8-Jun-22,11382.3,5348.2,30780.81252,29472.2,30780.81252,30476.052,8030
9-Jun-22,11419.2,5278.2,31003.85284,29761.6,31003.85284,30696.884,8187.55
10-Jun-22,11394,5199.95,30533.42918,29114.3,30533.42918,30231.118,8017.65
13-Jun-22,11165.7,5000,29590.08514,27914.6,29590.08514,29297.114,7803.25
14-Jun-22,11104.2,5018.3,29388.05888,27953.3,29388.05888,29097.088,7708.75
15-Jun-22,11206.8,4982.3,29264.88736,27812.4,29264.88736,28975.136,7649.85
16-Jun-22,10956.6,4721.3,29361.94735,27136.4,29361.94735,29071.235,7504.25
17-Jun-22,10830.9,4724.85,28081.44208,26732.4,28081.44208,27803.408,7334.25
20-Jun-22,10754.7,4540.55,28205.34181,26966.2,28205.34181,27926.081,7094.85
21-Jun-22,10974.2,4720.75,29019.1685,27810.7,29019.1685,28731.85,7437.85
22-Jun-22,10881.4,4490.75,28945.41123,27488.4,28945.41123,28658.823,7277.2
23-Jun-22,11359.5,4523,29232.53403,28027.8,29232.53403,28943.103,7245.95
24-Jun-22,11583.2,4596.6,29504.15636,27777.8,29504.15636,29212.036,7328.8
27-Jun-22,11686,4666.3,29740.82461,28345.9,29740.82461,29446.361,7376.8
28-Jun-22,11832.5,4744,29754.76463,28509.1,29754.76463,29460.163,7544.05
29-Jun-22,11850.5,4755.4,29592.78992,28140.1,29592.78992,29299.792,7620.7
30-Jun-22,11701.2,4660.9,29467.22571,27843.3,29467.22571,29175.471,7600.7
1-Jul-22,11712,4696.5,29285.4853,28064.2,29285.4853,28995.53,7283.7
4-Jul-22,11692.1,4649.95,29309.82832,27890.7,29309.82832,29019.632,7253.8
5-Jul-22,11649.8,4663.75,29370.89393,27695.2,29370.89393,29080.093,7266.55
6-Jul-22,11952.2,4665.3,29283.30067,28007.6,29283.30067,28993.367,7254
7-Jul-22,12114.1,4842.2,29606.10576,28196.3,29606.10576,29312.976,7302.5
8-Jul-22,12124.6,4799.55,29606.52188,28250.3,29606.52188,29313.388,7317.15
11-Jul-22,12252.5,4893.9,29067.23036,27380.6,29067.23036,28779.436,7451.85
12-Jul-22,12107.3,4834.05,28612.82732,27063.8,28612.82732,28329.532,7427.45
13-Jul-22,12099.3,4872.55,28345.47022,26949.8,28345.47022,28064.822,7329.2
14-Jul-22,12115.3,4870.35,28257.56487,26523.3,28257.56487,27977.787,7427.7
15-Jul-22,12361.7,4830.7,27811.3802,26484.8,27811.3802,27536.02,7468.95
18-Jul-22,12408.7,4950.95,28479.46086,27322.9,28479.46086,28197.486,7553.75
19-Jul-22,12538.9,4991,28503.69985,27346.2,28503.69985,28221.485,7544.2
20-Jul-22,12511.3,5046.7,29310.97265,28146.3,29310.97265,29020.765,7621.35
21-Jul-22,12581.3,5090.1,29513.20697,28342.9,29513.20697,29220.997,7696.4
22-Jul-22,12634.2,5094.1,29699.73276,28168.2,29699.73276,29405.676,7684.5
25-Jul-22,12423.7,5168.55,29462.12824,28216,29462.12824,29170.424,7579.8
26-Jul-22,12276.5,5153.4,29292.24725,27418.8,29292.24725,29002.225,7551.6
27-Jul-22,12326.3,5193.65,29032.90046,27878.8,29032.90046,28745.446,7616.95
28-Jul-22,12383.7,5282.1,29860.14702,28663.1,29860.14702,29564.502,7674.6
29-Jul-22,12543.2,5485.8,30538.0065,29152.3,30538.0065,30235.65,7841.7
1-Aug-22,12953.7,5578.15,30560.58101,29220,30560.58101,30258.001,8007.7
2-Aug-22,13023.7,5563.45,30327.96993,29024.7,30327.96993,30027.693,8009.05
3-Aug-22,12919.4,5553.15,30640.26799,29416.9,30640.26799,30336.899,8011.6
4-Aug-22,12945.7,5620.35,31180.18369,29782.9,31180.18369,30871.469,8005.75
5-Aug-22,12804.3,5595.85,31292.43206,29973.6,31292.43206,30982.606,7977.8
8-Aug-22,12928,5668,31247.28304,29967.7,31247.28304,30937.904,8000.35
10-Aug-22,12951.7,5759.6,31222.94002,29701.2,31222.94002,30913.802,7985.45
11-Aug-22,12923.5,5758.85,31613.57267,30233.7,31613.57267,31300.567,7998.85
12-Aug-22,12923.8,5853.45,31411.8585,29885.9,31411.8585,31100.85,8178.75
16-Aug-22,13250,5893.4,31355.99439,29909,31355.99439,31045.539,8302.45
17-Aug-22,13194.2,5922.8,31550.42646,30256.9,31550.42646,31238.046,8319.85
18-Aug-22,13131.9,5977.15,31381.79383,30018.9,31381.79383,31071.083,8265.65
19-Aug-22,12946.5,5883.25,31702.83041,30036.1,31702.83041,31388.941,8136.45
22-Aug-22,12695.8,5708.1,31086.03654,29478.9,31086.03654,30778.254,8048.25
23-Aug-22,12925.8,5789.2,30365.21267,28957.8,30365.21267,30064.567,8149.1
24-Aug-22,12913.3,5830.05,30293.84809,28859.8,30293.84809,29993.909,8148.5
25-Aug-22,12877.9,5800.1,30253.79654,28608.7,30253.79654,29954.254,8117.8
26-Aug-22,12929.2,5902.7,30239.02428,28691.6,30239.02428,29939.628,8165.2
29-Aug-22,12886.4,5812.25,28892.35593,27678.9,28892.35593,28606.293,8169.85
30-Aug-22,13217.3,5934.6,29614.01204,28407.9,29614.01204,29320.804,8357.75
1-Sep-22,13266.2,5878.95,29149.206,27846.8,29149.206,28860.6,8205.45
2-Sep-22,13220.7,5887.7,29217.13759,27745.8,29217.13759,28927.859,8121.25
5-Sep-22,13246.1,5985.75,29106.34564,27836.6,29106.34564,28818.164,8123
6-Sep-22,13225.3,6064.7,29094.17413,27742.8,29094.17413,28806.113,8216.7
7-Sep-22,13072.7,6066.4,29042.88734,27832.4,29042.88734,28755.334,8223.2
8-Sep-22,13151.4,6011.5,29343.32598,28102.4,29343.32598,29052.798,8247.35
9-Sep-22,13219.6,6025.3,30010.99052,28724.1,30010.99052,29713.852,8250.2
12-Sep-22,13256.1,6080.95,30476.83686,29131.2,30476.83686,30175.086,8308.1
13-Sep-22,13264.2,6158.9,30527.49947,29116.8,30527.49947,30225.247,8295.85
14-Sep-22,13222.2,6256.3,29423.94923,28137.7,29423.94923,29132.623,8223.75
15-Sep-22,13315.5,6263.9,29404.91174,27734.3,29404.91174,29113.774,8202.4
16-Sep-22,12954.5,6137.65,28686.89668,26706.4,28686.89668,28402.868,8016.75
19-Sep-22,13074,6110.1,28123.4702,26810.2,28123.4702,27845.02,8046.25
20-Sep-22,13291.3,6205.6,28473.32309,27020.6,28473.32309,28191.409,8112.6
21-Sep-22,13223.5,6076.1,28109.42615,26843.2,28109.42615,27831.115,8018
22-Sep-22,13320.8,6100.75,28097.56673,26782.7,28097.56673,27819.373,7999.6
23-Sep-22,13093.5,6027.35,28154.15905,26592.3,28154.15905,27875.405,7862.7
26-Sep-22,12594.3,5778.25,28139.28276,26743.7,28139.28276,27860.676,7607.95
27-Sep-22,12529.8,5728.65,28193.27433,27004.2,28193.27433,27914.133,7693.6
28-Sep-22,12537.3,5617.65,28341.10096,27067.7,28341.10096,28060.496,7623.35
29-Sep-22,12497.3,5645.95,28400.19,26819.1,28400.19,28119,7609.2
30-Sep-22,12699.3,5768.2,28182.7673,26981.2,28182.7673,27903.73,7643.9
3-Oct-22,12441,5593.95,28100.06345,26729.1,28100.06345,27821.845,7543.15
4-Oct-22,12690.5,5769.3,28640.29124,27496.9,28640.29124,28356.724,7685.2
6-Oct-22,12784.5,5956.95,29138.07479,27928.8,29138.07479,28849.579,7743.2
7-Oct-22,12762,5931.55,29100.10384,27733.6,29100.10384,28811.984,7687.65
10-Oct-22,12693.6,5916.4,29229.93328,28027.6,29229.93328,28940.528,7641
11-Oct-22,12488.3,5785.95,29454.32599,27469.5,29454.32599,29162.699,7521.65
12-Oct-22,12598.3,5798.15,28870.4056,27694.7,28870.4056,28584.56,7571.6
13-Oct-22,12562.8,5804.25,28821.71956,27506.2,28821.71956,28536.356,7544.9
14-Oct-22,12478.2,5767.2,29514.66339,27954.1,29514.66339,29222.439,7462.95
17-Oct-22,12562.5,5711.4,29262.39064,28019.2,29262.39064,28972.664,7511.15
18-Oct-22,12732.7,5775.05,29547.53687,28315.2,29547.53687,29254.987,7595.25
19-Oct-22,12721,5736.15,29520.28101,28060.3,29520.28101,29228.001,7638.8
20-Oct-22,12729.6,5801.7,29609.22666,28432.2,29609.22666,29316.066,7750.6
21-Oct-22,12695.7,5748.35,29623.79086,28336.9,29623.79086,29330.486,7721.85
24-Oct-22,12794.7,5789.05,29818.84711,28534.3,29818.84711,29523.611,7758.3
25-Oct-22,12952.8,5812.45,29981.65406,28722.8,29981.65406,29684.806,7782.3
27-Oct-22,12979.4,5970.25,29989.14422,28572.2,29989.14422,29692.222,7887.95
28-Oct-22,13190.9,5883.35,29783.37288,28318.3,29783.37288,29488.488,7969.05
31-Oct-22,13381.7,5896.35,30005.58096,28727.6,30005.58096,29708.496,8076.4
1-Nov-22,13416.9,6036.95,30476.83686,29270.7,30476.83686,30175.086,8102.2
2-Nov-22,13318.2,6075.7,30488.0721,29138.7,30488.0721,30186.21,8115.4
3-Nov-22,13262.7,6068.75,30136.65876,28795.8,30136.65876,29838.276,8121.95
4-Nov-22,13271.7,6324.15,29916.84337,28693.1,29916.84337,29620.637,8191.1
7-Nov-22,13443.9,6423.85,30110.65126,28741.3,30110.65126,29812.526,8280.05
9-Nov-22,13341.4,6364.05,30106.69812,28626.8,30106.69812,29808.612,8241.05
10-Nov-22,13080.8,6318.75,29823.11234,28505.8,29823.11234,29527.834,8178.15
11-Nov-22,13040.9,6447.2,30931.44796,29591.9,30931.44796,30625.196,8295.15
14-Nov-22,13071.4,6558.5,31151.99156,29849.3,31151.99156,30843.556,8305.75
15-Nov-22,13155.5,6589.55,31132.22586,29865.3,31132.22586,30823.986,8366.55
16-Nov-22,13106,6461.6,31339.24556,29951.5,31339.24556,31028.956,8303.8
17-Nov-22,12927.4,6455.7,31041.09558,29681.4,31041.09558,30733.758,8271.5
18-Nov-22,12774.9,6444.4,31095.08715,29669.2,31095.08715,30787.215,8211.9
21-Nov-22,12696.1,6392.25,30768.12086,29209.6,30768.12086,30463.486,8201.85
22-Nov-22,12745.5,6448.85,30665.9634,29446.9,30665.9634,30362.34,8210.6
23-Nov-22,12774.8,6422.85,30784.66163,29405.7,30784.66163,30479.863,8254.6
24-Nov-22,12845.6,6440.7,31477.3974,30178.7,31477.3974,31165.74,8345.65
25-Nov-22,12958,6455.15,31625.43209,30334.6,31625.43209,31312.309,8415.1
28-Nov-22,13036.4,6381.35,31853.67391,30309.7,31853.67391,31538.291,8549.95
29-Nov-22,13007.7,6447.35,31800.20249,30345.7,31800.20249,31485.349,8538.45
30-Nov-22,13231.8,6564.2,31728.42179,30391.7,31728.42179,31414.279,8609.6
1-Dec-22,13191.8,6664.85,32486.07228,31120.5,32486.07228,32164.428,8561.75
2-Dec-22,13046.3,6694.5,32389.94856,31052.1,32389.94856,32069.256,8566.35
5-Dec-22,13007.5,6819.75,32357.59523,30891.5,32357.59523,32037.223,8535.9
6-Dec-22,12973.8,6768.85,31927.22312,30443,31927.22312,31611.112,8554.35
7-Dec-22,12870.7,6709.3,31559.89319,30187.1,31559.89319,31247.419,8541.85
8-Dec-22,12908.2,6756.95,31444.73198,30115,31444.73198,31133.398,8550
9-Dec-22,12869.4,6681.55,31413.10686,29168.4,31413.10686,31102.086,8456.3
12-Dec-22,12874.3,6708.15,30359.90714,29050.5,30359.90714,30059.314,8545.05
13-Dec-22,12931,6722,30606.77033,29376.6,30606.77033,30303.733,8539.9
14-Dec-22,13004.1,6805.85,31011.65509,29713.9,31011.65509,30704.609,8543.85
15-Dec-22,12912.9,6708.55,30809.42077,29087.9,30809.42077,30504.377,8525.55
16-Dec-22,12775.2,6657.7,30305.81154,28702.2,30305.81154,30005.754,8484.6
19-Dec-22,12978.8,6742.45,29854.73746,28556.4,29854.73746,29559.146,8545.6
20-Dec-22,12879.4,6750.3,29798.45723,28612.5,29798.45723,29503.423,8566
21-Dec-22,12695.5,6593.65,30125.21546,28764.2,30125.21546,29826.946,8411.65
22-Dec-22,12554.7,6519.25,30191.89869,28763.9,30191.89869,29892.969,8345.55
23-Dec-22,12236,6228,29756.32508,28237.1,29756.32508,29461.708,8021.3
26-Dec-22,12415.4,6364.6,29641.47596,28385.7,29641.47596,29347.996,8148.35
27-Dec-22,12522.8,6633.95,29841.0055,28636.2,29841.0055,29545.55,8230.25
28-Dec-22,12605.5,6615.75,29872.52659,28583.4,29872.52659,29576.759,8333.65
29-Dec-22,12634.6,6687.1,29882.40944,28687.2,29882.40944,29586.544,8434.65
30-Dec-22,12611.7,6723.4,30196.7881,28621.7,30196.7881,29897.81,8438.25
2-Jan-23,12667.8,6886.65,29937.33728,28737.3,29937.33728,29640.928,8464.05
3-Jan-23,12614.8,6850.05,30202.40572,28962.3,30202.40572,29903.372,8471.25
4-Jan-23,12512,6705.85,30091.09362,28677.8,30091.09362,29793.162,8339.2
5-Jan-23,12656.7,6761.2,29963.86493,28527.8,29963.86493,29667.193,8461.35
6-Jan-23,12627.8,6697.3,29656.04016,27956.4,29656.04016,29362.416,8455.65
9-Jan-23,12783,6792.9,29939.834,28748.2,29939.834,29643.4,8573.45
10-Jan-23,12819.1,6741.7,29816.76651,28502.7,29816.76651,29521.551,8569.85
11-Jan-23,12753,6792.15,30112.5238,28596.3,30112.5238,29814.38,8532.75
12-Jan-23,12769.4,6783.65,29994.55378,28720.3,29994.55378,29697.578,8445.55
13-Jan-23,12832.4,6869.8,30232.05427,28933.8,30232.05427,29932.727,8479.3
16-Jan-23,12748.8,6779.25,30509.81437,29264.7,30509.81437,30207.737,8462.65
17-Jan-23,12821.8,6793.5,30708.40764,29498,30708.40764,30404.364,8551.45
18-Jan-23,12817.6,6905.8,30913.34674,29617.8,30913.34674,30607.274,8545.3
19-Jan-23,12763,6867.3,30912.41047,29632.3,30912.41047,30606.347,8584.55
20-Jan-23,12691.7,6805.25,30984.08714,29529.7,30984.08714,30677.314,8596.2
23-Jan-23,12797,6777.85,31338.10123,30086,31338.10123,31027.823,8632.75
24-Jan-23,12960.8,6717.6,31728.94194,30316.9,31728.94194,31414.794,8599.35
25-Jan-23,12957.2,6703.8,31449.72542,30043.9,31449.72542,31138.342,8428.2
27-Jan-23,13089.7,6389.25,31452.74229,29766.4,31452.74229,31141.329,7956.3
30-Jan-23,13076.8,6371.65,31442.54735,30094.8,31442.54735,31131.235,7672.5
31-Jan-23,13323.9,6468.4,31388.76384,29740.3,31388.76384,31077.984,7586.3
1-Feb-23,13206.8,6177.05,31295.76102,30018.2,31295.76102,30985.902,7432.3
2-Feb-23,13213.2,5908.2,31843.68703,30566.8,31843.68703,31528.403,7285.65
3-Feb-23,13378,5901.95,32092.83888,30597.7,32092.83888,31775.088,7220.8
6-Feb-23,13360.2,5772.4,31765.24841,30411.1,31765.24841,31450.741,7206.3
7-Feb-23,13226,5757.35,31775.02723,30310.7,31775.02723,31460.423,7187.65
8-Feb-23,13257.3,5975.15,32185.21752,30774.1,32185.21752,31866.552,7232.75
9-Feb-23,13187.8,5880.7,32262.71987,30990.8,32262.71987,31943.287,7209.9
10-Feb-23,13235,5773.6,32145.47806,30870.2,32145.47806,31827.206,7169.15
13-Feb-23,13154.3,5704.75,32033.74984,30289.7,32033.74984,31716.584,7137.95
14-Feb-23,13106.5,5762.85,31999.00382,30588.8,31999.00382,31682.182,7171.55
15-Feb-23,13235.2,5789.65,32206.95979,30934.3,32206.95979,31888.079,7194.35
16-Feb-23,13206,5860.75,32860.26819,31434.8,32860.26819,32534.919,7220.75
17-Feb-23,13140,5807.7,32476.29346,31054.8,32476.29346,32154.746,7231.65
20-Feb-23,13177.4,5762.95,32670.93359,31222.3,32670.93359,32347.459,7149.15
21-Feb-23,13148.8,5744.15,32658.1379,30947.2,32658.1379,32334.79,7125
22-Feb-23,12990,5592.3,32057.78077,30608.2,32057.78077,31740.377,7025.85
23-Feb-23,12982.2,5611.8,32144.64582,30598.4,32144.64582,31826.382,7013.8
